,id,client_id,number_words,tone,language_pair,quality_score,price,client_id
214,C05739812,87.0,13443,informal,pt_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
215,C05739813,80.0,2064,formal,fr_de,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
216,C05739814,32.0,587,informal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
217,C05739815,87.0,335,informal,es_ja,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
218,C05739816,32.0,390,formal,fr_de,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
219,C05739817,80.0,622,formal,pt_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
220,C05739818,87.0,199,informal,pt_en,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
221,C05739819,32.0,730,informal,es_ja,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
222,C05739820,32.0,232,formal,pt_en,-1,-1,48e6b11c6636388248ad5ae844addedac6c954f65c3d96c3f647ff7ea98a8ec5
223,C05739821,87.0,146,formal,es_ja,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
224,C05739823,80.0,774,formal,es_ja,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
225,C05739824,80.0,2351,formal,fr_de,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
226,C05739825,124.0,809,formal,fr_de,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
227,C05739826,32.0,1703,formal,nl_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
228,C05739827,32.0,732,formal,nl_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
229,C05739829,32.0,225,informal,nl_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
230,C05739830,124.0,489,formal,es_ja,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
231,C05739831,32.0,180,formal,fr_de,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
232,C05739832,32.0,544,informal,pt_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
233,C05739833,80.0,1837,formal,nl_en,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
234,C05739834,80.0,529,informal,nl_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
235,C05739835,38.0,392,informal,pt_en,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
236,C05739836,32.0,509,informal,fr_de,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
237,C05739839,32.0,1849,informal,es_ja,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
238,C05739840,32.0,1169,formal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
239,C05739841,32.0,960,formal,fr_de,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
240,C05739843,194.0,2338,informal,pt_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
241,C05739844,32.0,164,informal,pt_en,-1,-1,6f053273db5aca5095bea082c7125096e5414d07e417cf9f45d3880315bba9f9
242,C05739846,32.0,729,informal,fr_de,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
243,C05739848,194.0,1028,informal,es_ja,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
244,C05739849,80.0,161,formal,nl_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
245,C05739850,32.0,189,formal,es_ja,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
246,C05739851,216.0,211,informal,fr_de,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
247,C05739852,201.0,211,formal,pt_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
248,C05739853,80.0,261,formal,es_ja,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
249,C05739855,32.0,248,informal,fr_de,-1,-1,8171ce8697ccbc42991a2eca38cbdee8f96fd794701aa1b33ed85b27f64af5e0
250,C05739856,80.0,298,informal,fr_de,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
251,C05739857,87.0,3534,formal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
252,C05739858,80.0,284,formal,fr_de,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
253,C05739859,87.0,1532,formal,pt_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
254,C05739860,80.0,1064,formal,es_ja,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
255,C05739861,80.0,2346,formal,pt_en,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
256,C05739862,87.0,1096,formal,fr_de,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
257,C05739864,80.0,2487,formal,fr_de,-1,-1,a23cd6eeec0720abcfb286b6222e7b9db073b9f789a5a85523da96743016b575
258,C05739865,80.0,1219,informal,nl_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
259,C05739866,87.0,1300,formal,pt_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
260,C05739867,170.0,671,formal,es_ja,-1,-1,a23cd6eeec0720abcfb286b6222e7b9db073b9f789a5a85523da96743016b575
261,C05739868,87.0,1795,formal,pt_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
262,C05739869,80.0,1822,formal,pt_en,-1,-1,6f053273db5aca5095bea082c7125096e5414d07e417cf9f45d3880315bba9f9
263,C05739870,80.0,1805,informal,pt_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
264,C05739872,87.0,966,informal,es_ja,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
265,C05739874,87.0,1998,informal,nl_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
266,C05739875,87.0,2147,formal,pt_en,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
267,C05739876,87.0,995,formal,pt_en,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
268,C05739877,87.0,2308,informal,nl_en,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
269,C05739878,87.0,1443,informal,es_ja,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
270,C05739879,87.0,434,informal,es_ja,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
271,C05739880,80.0,3102,formal,pt_en,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
272,C05739882,80.0,1049,informal,nl_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
273,C05739883,87.0,1086,informal,nl_en,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
274,C05739884,87.0,1332,formal,pt_en,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
275,C05739885,80.0,3100,formal,pt_en,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
276,C05739887,194.0,2587,informal,fr_de,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
277,C05739888,80.0,1690,formal,pt_en,-1,-1,18ed578fb9a74e501b2cb547bd2ecd8d49c5a5e2aa6a192547de2a5608944a72
278,C05739889,87.0,1711,formal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
279,C05739890,194.0,2863,formal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
280,C05739891,80.0,1470,formal,pt_en,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
281,C05739892,80.0,1481,informal,fr_de,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
282,C05739894,80.0,123,formal,fr_de,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
283,C05739895,150.0,175,formal,nl_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
284,C05739897,80.0,119,formal,fr_de,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
285,C05739898,32.0,165,informal,fr_de,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
286,C05739899,80.0,199,formal,fr_de,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
287,C05739900,209.0,190,formal,fr_de,-1,-1,7c5dcba85304247985b5d02fcfb271d33fe1392f9be2d44c87de48273aa4e215
288,C05739901,32.0,398,informal,pt_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
289,C05739902,194.0,2541,formal,nl_en,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
290,C05739903,32.0,108,formal,es_ja,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
291,C05739905,135.0,118,informal,pt_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
292,C05739906,170.0,422,formal,pt_en,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
293,C05739907,38.0,192,informal,pt_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
294,C05739909,10.0,139,formal,pt_en,-1,-1,8171ce8697ccbc42991a2eca38cbdee8f96fd794701aa1b33ed85b27f64af5e0
295,C05739910,105.0,134,formal,fr_de,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
296,C05758398,80.0,149,informal,nl_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
297,C05758400,80.0,247,informal,fr_de,-1,-1,c4a6e239681ea5e946d00bc8507da5cb673f71904b3f310218e50b2ebc4b3dfc
298,C05758401,80.0,772,informal,pt_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
299,C05758402,80.0,515,formal,pt_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
300,C05758404,80.0,136,informal,nl_en,-1,-1,3a4ea7e3e3deeeb602ac21f123d5d30893f4d47b68270a6e2e00b36062a3f82e
301,C05758406,80.0,80,informal,fr_de,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
302,C05758408,80.0,113,informal,es_ja,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
303,C05758409,80.0,163,formal,fr_de,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
304,C05758410,80.0,91,formal,es_ja,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
305,C05758411,80.0,81,informal,fr_de,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
306,C05758412,80.0,67,formal,nl_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
307,C05758414,80.0,112,formal,fr_de,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
308,C05758415,80.0,89,formal,pt_en,-1,-1,16cc06873018982ec4854b0d10ab39ac332b49f2cf30a160099c9f5bf373b72b
309,C05758416,80.0,85,informal,fr_de,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
310,C05758417,80.0,96,formal,es_ja,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
311,C05758418,80.0,133,formal,fr_de,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
312,C05758424,80.0,59,formal,pt_en,-1,-1,587fb1667c89615c53088cce45b602cc03ef251bcaf9e09778a773e567667095
313,C05758425,80.0,81,informal,nl_en,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
314,C05758426,80.0,250,informal,es_ja,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
315,C05758429,80.0,180,informal,pt_en,-1,-1,23a2b90d03cc12039fa8e0f4a765c322b98fa0bda466f2bf76178ba235699adc
316,C05758430,80.0,503,informal,fr_de,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
317,C05758431,80.0,86,formal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
318,C05758432,80.0,599,formal,es_ja,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
319,C05758433,80.0,583,informal,fr_de,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
320,C05758434,80.0,182,formal,es_ja,-1,-1,164be8839e9c3842dad6cd49aad581ef94729d4e873c0c3f8c544a65975fcaba
321,C05758435,80.0,143,informal,pt_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
322,C05758436,80.0,319,informal,pt_en,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
323,C05758438,80.0,390,informal,pt_en,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
324,C05758441,80.0,146,informal,es_ja,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
325,C05758443,80.0,81,informal,fr_de,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
326,C05758444,80.0,84,formal,nl_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
327,C05758447,80.0,890,formal,pt_en,-1,-1,587fb1667c89615c53088cce45b602cc03ef251bcaf9e09778a773e567667095
328,C05758448,80.0,90,formal,pt_en,-1,-1,48e6b11c6636388248ad5ae844addedac6c954f65c3d96c3f647ff7ea98a8ec5
329,C05758449,80.0,235,informal,nl_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
330,C05758452,80.0,81,informal,pt_en,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
331,C05758454,80.0,103,informal,pt_en,-1,-1,2d67c3bed1f8c2073e3e011270175a4713b9df49855c788d4f9ca2b336d7ebc8
332,C05758455,80.0,115,formal,nl_en,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
333,C05758456,80.0,281,formal,es_ja,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
334,C05758463,80.0,98,informal,pt_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
335,C05758468,80.0,146,informal,nl_en,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
336,C05758472,80.0,133,informal,nl_en,-1,-1,025c229043c3328605b2ac13096f619a48991da87767699c2fb033d438e6396d
337,C05758475,80.0,124,formal,nl_en,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
338,C05758478,80.0,95,formal,es_ja,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
339,C05758479,80.0,83,informal,nl_en,-1,-1,19388f0b6133ef2085e26dfc50b046836f9aada571cbd8393ef2bffc02d08d6d
340,C05758480,80.0,197,formal,es_ja,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
341,C05758481,80.0,252,informal,nl_en,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
342,C05758482,80.0,188,informal,nl_en,-1,-1,91f195978f712ca4193fe92aa1174ea78c2136eb74e0cf33d32daeeeac659ced
343,C05758483,80.0,139,informal,es_ja,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
344,C05758484,80.0,202,formal,es_ja,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
345,C05758486,80.0,80,formal,nl_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
346,C05758487,80.0,252,informal,nl_en,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
347,C05758488,80.0,92,formal,es_ja,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
348,C05758489,80.0,88,informal,es_ja,-1,-1,629c3a9b2c7afa7e8ab4c8f37c9f2acd0a08696a6d98a6c30b12920010a53a37
349,C05758491,80.0,300,formal,pt_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
350,C05758492,80.0,75,informal,nl_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
351,C05758494,80.0,154,informal,nl_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
352,C05758495,80.0,106,formal,pt_en,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
353,C05758496,80.0,212,formal,pt_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
354,C05758498,80.0,211,informal,es_ja,-1,-1,48e6b11c6636388248ad5ae844addedac6c954f65c3d96c3f647ff7ea98a8ec5
355,C05758499,80.0,99,informal,pt_en,-1,-1,567bfc7f6dabbbc1ac091875ac20c2462ced3960651bac9bdea71ad5f5338456
356,C05758500,80.0,78,informal,es_ja,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
357,C05758504,80.0,95,informal,pt_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
358,C05758505,80.0,179,informal,nl_en,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
359,C05758506,80.0,260,informal,es_ja,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
360,C05758510,80.0,261,informal,es_ja,-1,-1,52416c1c181c215812bceb196281bc1d36398c4b6a712649c5f74cde64673181
361,C05758511,80.0,129,informal,pt_en,-1,-1,896eaafb9691dd3992336145e0b80bb71fdcded7fca60380d9337981505ff682
362,C05758512,80.0,194,informal,fr_de,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
363,C05758514,80.0,62,formal,pt_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
364,C05758517,80.0,108,formal,nl_en,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
365,C05758518,80.0,287,informal,fr_de,-1,-1,eed0c17d53919ae0e46153ae82d5673d4ff4afe794a57e9250c02797a3a8e715
366,C05758520,80.0,433,formal,pt_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
367,C05758521,5.0,94,formal,es_ja,-1,-1,9ff6a362b235664a23378df54308c5c82c6000c5536462213a35b2a8ecdfee1a
368,C05758526,80.0,118,informal,pt_en,-1,-1,d4a64577022f25bd832bc512c5302c4a7ab8c0479c4d5c1b0b3fbfd0984bfda7
369,C05758527,80.0,77,formal,pt_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
370,C05758528,80.0,72,formal,nl_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
371,C05758530,80.0,461,formal,fr_de,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
372,C05758531,80.0,94,informal,es_ja,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
373,C05758532,80.0,221,formal,fr_de,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
374,C05758535,80.0,102,formal,fr_de,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
375,C05758536,80.0,108,formal,pt_en,-1,-1,43b3c146538308a97b29e10d7736d198790600185435d57ab927e010c1a3347e
376,C05758538,80.0,94,formal,es_ja,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
377,C05758540,80.0,117,informal,fr_de,-1,-1,b05786befa8635824d3ff774fe665f6a3d023d814605bd09e02f6ca673e83975
378,C05758541,80.0,203,formal,pt_en,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
379,C05758542,80.0,101,formal,fr_de,-1,-1,3b93e4dee2a994d9a9e1f8af90081e7b6e1d41a6b1550e65cf013b6028c666ce
380,C05758543,80.0,306,formal,fr_de,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
381,C05758546,80.0,267,formal,nl_en,-1,-1,84f4491092e6e70f3e86f00bc00d9bf9dea165fca972bf7de20aa90c906e6dec
382,C05758550,80.0,330,formal,pt_en,-1,-1,35b1a7722289e1b6d51c0c16f6925321bdd7ab58ceeea3a73f7621595ace23f8
383,C05758551,80.0,132,formal,fr_de,-1,-1,8171ce8697ccbc42991a2eca38cbdee8f96fd794701aa1b33ed85b27f64af5e0
384,C05758552,80.0,241,formal,es_ja,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
385,C05758553,80.0,74,informal,pt_en,-1,-1,72d26122e4aef9be62176640b5f185009fa0b9fb94cb77c6c31d94281a178228
386,C05758555,80.0,107,informal,nl_en,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
387,C05758556,80.0,166,formal,nl_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
388,C05758557,80.0,199,informal,pt_en,-1,-1,6d58ff43d1c0ba17125ebff6b42cf28250b96bed88980f79177b8ee802084553
389,C05758559,80.0,845,informal,nl_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
390,C05758560,80.0,606,formal,nl_en,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
391,C05758562,80.0,92,informal,pt_en,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
392,C05758564,80.0,230,informal,pt_en,-1,-1,18ed578fb9a74e501b2cb547bd2ecd8d49c5a5e2aa6a192547de2a5608944a72
393,C05758565,80.0,679,formal,fr_de,-1,-1,ff6bbad3f35db0be4a114a56b76622c1d489394c70902f8fe05036e9cbcca099
394,C05758566,80.0,90,formal,pt_en,-1,-1,84506a2e169143888f4e1c7afe5bc52699ca5cf1b6cc2e5853f0c5d075a48911
395,C05758567,80.0,678,formal,es_ja,-1,-1,552e63435c303050a48f595d30286ef2e90d3c3b68c286021147e99358e3fe4e
396,C05758568,80.0,59,informal,fr_de,-1,-1,6012db2cb5c51650f773b8ace525ca3db14506ac99890b2f6c5542a6aec1340d
397,C05758569,80.0,115,formal,es_ja,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
398,C05758570,80.0,483,formal,nl_en,-1,-1,08790ec4a07f4ea4f0aca6da75882c7bb044c29fe642b08add9061bfd31d139b
399,C05758571,80.0,417,informal,pt_en,-1,-1,df809fcbd44f05b842f1c80d98119a0b3d6f7cd51b611db69b6602fb5a7201de
400,C05758572,80.0,316,formal,fr_de,-1,-1,a23cd6eeec0720abcfb286b6222e7b9db073b9f789a5a85523da96743016b575
401,C05758573,80.0,156,formal,pt_en,-1,-1,36b322832c268a1fa9e64b30dc6490c6591d4b38ae28d200eca34a6d35d83671
402,C05758575,80.0,111,informal,fr_de,-1,-1,a0cc582a1d5abfc275a510f69e556a9d4ce8429f7986cf3418df28f066665c11
403,C05758576,80.0,163,informal,pt_en,-1,-1,4d36ae956bfb22e42ad21486c07fdbce1c03e6f5eb84e99fc7bc76229c6f301e
404,C05758577,80.0,70,informal,pt_en,-1,-1,aa020d2841a3e2bdb707b0d573fba638f318ca755d23fb3820667ba4fa1f32ed
405,C05758578,80.0,187,formal,pt_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
406,C05758579,80.0,1239,formal,nl_en,-1,-1,ce47137c2d64dd385a15b23687a9899bc78cf4bac0e2b660cc6453f46a5a82fe
407,C05758583,80.0,96,informal,pt_en,-1,-1,dcecd7919c995b8621d1e76ac4aa6a5aaa9b47ddac682095148e5838e483febd
408,C05758600,80.0,111,informal,fr_de,-1,-1,203f6f43688c9abe2e66df55828826f1e04815fa1bf289771cb530500df02ca8
409,C05758605,80.0,1339,formal,nl_en,-1,-1,1127081f34ad35318db79213b03f96029e69ccea7b0fa225f5ffe5f66539ead9
410,C05758611,80.0,158,informal,nl_en,-1,-1,100f082c2cbfd1327676ad93e5c8e7b8d44aa419f7b398f71d9572c29b09b66c
411,C05758612,80.0,186,informal,fr_de,-1,-1,417399241f4558806117eccd2b124e82fa03486236a24e70e032d252b97d60cd
412,C05758613,80.0,100,formal,pt_en,-1,-1,ee56abcc350b0be80344726a1c785bdb8595057332e34441af670c39b0b67b9f
413,C05758614,80.0,117,formal,pt_en,-1,-1,a59b8fa90a633fd2902283bfbe4dffa9c06e3420c03df571d825e9c800d0b03d
414,C05758615,80.0,173,formal,pt_en,-1,-1,743ebd748ef5df2b1245cf93d2ad75987ec399a8d6d6a453b21b071d5df15337
